Name,Party,Chamber,State,Ticker,Date,Buy,Sell
Michael McCaul,Republican,House,TX,N/A,2022-6-7,True,False
Michael McCaul,Republican,House,TX,N/A,2022-6-21,True,False
Michael McCaul,Republican,House,TX,N/A,2022-6-7,True,False
Michael McCaul,Republican,House,TX,N/A,2022-6-7,True,False
Michael McCaul,Republican,House,TX,N/A,2022-6-22,True,False
Michael McCaul,Republican,House,TX,LYB,2022-6-1,True,False
Michael McCaul,Republican,House,TX,FIVE,2022-6-12,True,False
Michael McCaul,Republican,House,TX,ACN,2022-6-27,True,False
Michael McCaul,Republican,House,TX,N/A,2022-6-22,True,False
Michael McCaul,Republican,House,TX,N/A,2022-6-22,True,False
Michael McCaul,Republican,House,TX,N/A,2022-6-27,True,False
Michael McCaul,Republican,House,TX,AVY,2022-6-2,True,False
Michael McCaul,Republican,House,TX,CDW,2022-6-2,True,False
Michael McCaul,Republican,House,TX,SAP,2022-6-2,True,False
Michael McCaul,Republican,House,TX,BKNG,2022-6-14,True,False
Michael McCaul,Republican,House,TX,FIVE,2022-6-26,True,False
Michael McCaul,Republican,House,TX,FERG,2022-6-28,True,False
Michael McCaul,Republican,House,TX,CDW,2022-6-28,True,False
Michael McCaul,Republican,House,TX,CSL,2022-6-28,True,False
Michael McCaul,Republican,House,TX,GOOGL,2022-6-2,True,False
Michael McCaul,Republican,House,TX,AVY,2022-6-28,True,False
Michael McCaul,Republican,House,TX,ETN,2022-6-26,True,False
Michael McCaul,Republican,House,TX,SONY,2022-6-27,True,False
Michael McCaul,Republican,House,TX,SAP,2022-6-27,True,False
Michael McCaul,Republican,House,TX,SCHW,2022-6-2,True,False
Michael McCaul,Republican,House,TX,SSD,2022-6-28,True,False
Michael McCaul,Republican,House,TX,SCHW,2022-6-14,True,False
Michael McCaul,Republican,House,TX,MU,2022-6-14,True,False
Michael McCaul,Republican,House,TX,BJ,2022-6-14,True,False
Michael McCaul,Republican,House,TX,LGIH,2022-6-15,True,False
Michael McCaul,Republican,House,TX,BECN,2022-6-27,True,False
Michael McCaul,Republican,House,TX,N/A,2022-5-31,False,True
Michael McCaul,Republican,House,TX,FCN,2022-6-28,False,True
Michael McCaul,Republican,House,TX,PGR,2022-6-29,False,True
Michael McCaul,Republican,House,TX,BRC,2022-6-9,False,True
Michael McCaul,Republican,House,TX,MSFT,2022-6-27,False,True
Michael McCaul,Republican,House,TX,GOOGL,2022-6-22,False,True
Michael McCaul,Republican,House,TX,GOOGL,2022-6-27,False,True
Michael McCaul,Republican,House,TX,SLB,2022-6-2,False,True
Michael McCaul,Republican,House,TX,MAS,2022-6-2,False,True
Michael McCaul,Republican,House,TX,GOOGL,2022-6-22,False,True
Michael McCaul,Republican,House,TX,DOV,2022-6-27,False,True
Michael McCaul,Republican,House,TX,DOV,2022-6-28,False,True
Michael McCaul,Republican,House,TX,MSFT,2022-6-22,False,True
Michael McCaul,Republican,House,TX,N/A,2022-6-14,False,True
Michael McCaul,Republican,House,TX,N/A,2022-6-22,False,True
Michael McCaul,Republican,House,TX,UPS,2022-6-8,False,True
Michael McCaul,Republican,House,TX,AON,2022-6-1,False,True
Michael McCaul,Republican,House,TX,N/A,2022-6-15,False,True
Michael McCaul,Republican,House,TX,N/A,2022-6-2,False,True
Michael McCaul,Republican,House,TX,FDX,2022-6-15,True,False
Michael McCaul,Republican,House,TX,ALLY,2022-6-27,True,False
