Name,Party,Chamber,State,Ticker,Date,Buy,Sell
Ro Khanna,Democrat,House,CA,LIN,2024-2-1,False,True
Ro Khanna,Democrat,House,CA,PENN,2024-2-14,True,False
Ro Khanna,Democrat,House,CA,PENN,2024-2-1,True,False
Ro Khanna,Democrat,House,CA,SYY,2024-1-31,True,False
Ro Khanna,Democrat,House,CA,IFF,2024-2-20,False,True
Ro Khanna,Democrat,House,CA,CRI,2024-2-22,False,True
Ro Khanna,Democrat,House,CA,BRK/B,2024-2-22,False,True
Ro Khanna,Democrat,House,CA,URBN,2024-2-4,False,True
Ro Khanna,Democrat,House,CA,GM,2024-2-19,False,True
Ro Khanna,Democrat,House,CA,ELAN,2024-2-21,False,True
Ro Khanna,Democrat,House,CA,N/A,2024-2-1,False,True
Ro Khanna,Democrat,House,CA,HD,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,PEP,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,PFE,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,WMT,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,CSCO,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,MA,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,ZTS,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,CAT,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,SBUX,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,N/A,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,TJX,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,BDX,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,APTV,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,ALB,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,JPM,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,F,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,MPWR,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,AON,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,CHTR,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,MSCI,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,FI,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,SPG,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,IDXX,2024-2-12,True,False
Ro Khanna,Democrat,House,CA,ADI,2024-2-12,True,False
