Name,Party,Chamber,State,Ticker,Date,Buy,Sell
Michael McCaul,Republican,House,TX,N/A,2023-10-1,True,False
Michael McCaul,Republican,House,TX,BSX,2023-10-17,True,False
Michael McCaul,Republican,House,TX,BSX,2023-10-30,True,False
Michael McCaul,Republican,House,TX,BSX,2023-10-30,True,False
Michael McCaul,Republican,House,TX,BSX,2023-10-30,False,True
Michael McCaul,Republican,House,TX,BSX,2023-10-26,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-1,False,True
Michael McCaul,Republican,House,TX,CMG,2023-10-17,True,False
Michael McCaul,Republican,House,TX,CMG,2023-10-26,False,True
Michael McCaul,Republican,House,TX,C,2023-10-11,False,True
Michael McCaul,Republican,House,TX,COP,2023-10-9,True,False
Michael McCaul,Republican,House,TX,CNM,2023-9-28,True,False
Michael McCaul,Republican,House,TX,ELV,2023-9-28,True,False
Michael McCaul,Republican,House,TX,ELV,2023-10-12,True,False
Michael McCaul,Republican,House,TX,ENTG,2023-10-26,False,True
Michael McCaul,Republican,House,TX,EPAM,2023-10-30,False,True
Michael McCaul,Republican,House,TX,EPAM,2023-10-26,False,True
Michael McCaul,Republican,House,TX,FCFS,2023-10-4,False,True
Michael McCaul,Republican,House,TX,FI,2023-10-26,False,True
Michael McCaul,Republican,House,TX,FLT,2023-10-30,False,True
Michael McCaul,Republican,House,TX,FLT,2023-10-26,False,True
Michael McCaul,Republican,House,TX,FLT,2023-10-17,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-18,True,False
Michael McCaul,Republican,House,TX,FTNT,2023-10-26,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-18,True,False
Michael McCaul,Republican,House,TX,GE,2023-10-27,False,True
Michael McCaul,Republican,House,TX,G,2023-10-4,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-18,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-18,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-10,True,False
Michael McCaul,Republican,House,TX,IAC,2023-10-1,False,True
Michael McCaul,Republican,House,TX,NSIT,2023-10-28,False,True
Michael McCaul,Republican,House,TX,INTU,2023-10-26,False,True
Michael McCaul,Republican,House,TX,JTSXX,2023-10-26,True,False
Michael McCaul,Republican,House,TX,JTSXX,2023-10-24,True,False
Michael McCaul,Republican,House,TX,JTSXX,2023-10-17,True,False
Michael McCaul,Republican,House,TX,JTSXX,2023-10-3,True,False
Michael McCaul,Republican,House,TX,JTSXX,2023-10-1,True,False
Michael McCaul,Republican,House,TX,JTSXX,2023-10-30,True,False
Michael McCaul,Republican,House,TX,JTSXX,2023-10-19,True,False
Michael McCaul,Republican,House,TX,JTSXX,2023-10-18,True,False
Michael McCaul,Republican,House,TX,JTSXX,2023-10-16,True,False
Michael McCaul,Republican,House,TX,JTSXX,2023-10-15,True,False
Michael McCaul,Republican,House,TX,JTSXX,2023-10-11,True,False
Michael McCaul,Republican,House,TX,JTSXX,2023-10-2,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-5,False,True
Michael McCaul,Republican,House,TX,LIN,2023-10-26,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-5,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-4,True,False
Michael McCaul,Republican,House,TX,MA,2023-10-26,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-2,False,True
Michael McCaul,Republican,House,TX,META,2023-10-24,False,True
Michael McCaul,Republican,House,TX,META,2023-10-12,False,True
Michael McCaul,Republican,House,TX,META,2023-10-1,False,True
Michael McCaul,Republican,House,TX,MSFT,2023-10-26,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-19,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-4,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-4,True,False
Michael McCaul,Republican,House,TX,MNST,2023-10-26,False,True
Michael McCaul,Republican,House,TX,NFLX,2023-10-1,False,True
Michael McCaul,Republican,House,TX,NBIX,2023-10-26,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-3,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-3,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-25,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-4,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-24,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-26,False,True
Michael McCaul,Republican,House,TX,NVDA,2023-10-26,False,True
Michael McCaul,Republican,House,TX,OXY,2023-10-11,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-7,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-24,True,False
Michael McCaul,Republican,House,TX,PAYC,2023-10-26,False,True
Michael McCaul,Republican,House,TX,PYPL,2023-10-17,False,True
Michael McCaul,Republican,House,TX,PYPL,2023-10-26,False,True
Michael McCaul,Republican,House,TX,PYPL,2023-10-30,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-1,False,True
Michael McCaul,Republican,House,TX,PRI,2023-9-28,False,True
Michael McCaul,Republican,House,TX,PROSY,2023-10-18,False,True
Michael McCaul,Republican,House,TX,SAP,2023-10-11,True,False
Michael McCaul,Republican,House,TX,SCHW,2023-10-26,False,True
Michael McCaul,Republican,House,TX,SHEL,2023-10-11,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-18,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-2,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-11,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-11,True,False
Michael McCaul,Republican,House,TX,TSM,2023-10-26,True,False
Michael McCaul,Republican,House,TX,TSM,2023-10-11,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-1,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-1,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-9,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-11,True,False
Michael McCaul,Republican,House,TX,TMO,2023-10-26,False,True
Michael McCaul,Republican,House,TX,TKR,2023-9-28,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-24,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-11,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-9,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-1,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-1,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-2,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-3,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-5,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-3,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-12,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-11,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-18,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-3,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-4,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-22,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-24,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-16,True,False
Michael McCaul,Republican,House,TX,V,2023-10-26,False,True
Michael McCaul,Republican,House,TX,N/A,2023-9-27,True,False
Michael McCaul,Republican,House,TX,T,2023-10-24,True,False
Michael McCaul,Republican,House,TX,D,2023-10-24,False,True
Michael McCaul,Republican,House,TX,SUI,2023-10-30,True,False
Michael McCaul,Republican,House,TX,JPM,2023-10-4,False,True
Michael McCaul,Republican,House,TX,JPM,2023-10-4,True,False
Michael McCaul,Republican,House,TX,JPM,2023-10-18,False,True
Michael McCaul,Republican,House,TX,JPM,2023-10-18,True,False
Michael McCaul,Republican,House,TX,OGVXX,2023-10-1,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-7,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-5,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-5,True,False
Michael McCaul,Republican,House,TX,DFCEX,2023-10-1,True,False
Michael McCaul,Republican,House,TX,VWLUX,2023-10-1,True,False
Michael McCaul,Republican,House,TX,DFAI,2023-10-24,True,False
Michael McCaul,Republican,House,TX,LISIX,2023-10-24,False,True
Michael McCaul,Republican,House,TX,ACN,2023-10-26,False,True
Michael McCaul,Republican,House,TX,ADBE,2023-10-26,False,True
Michael McCaul,Republican,House,TX,GOOGL,2023-10-30,True,False
Michael McCaul,Republican,House,TX,GOOGL,2023-10-30,True,False
Michael McCaul,Republican,House,TX,GOOGL,2023-10-30,False,True
Michael McCaul,Republican,House,TX,GOOGL,2023-10-26,False,True
Michael McCaul,Republican,House,TX,GOOGL,2023-10-15,False,True
Michael McCaul,Republican,House,TX,AMZN,2023-10-30,True,False
Michael McCaul,Republican,House,TX,AMZN,2023-10-26,False,True
Michael McCaul,Republican,House,TX,ANET,2023-10-26,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-26,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-11,True,False
Michael McCaul,Republican,House,TX,ADSK,2023-10-26,False,True
Michael McCaul,Republican,House,TX,ADP,2023-10-26,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-30,True,False
Michael McCaul,Republican,House,TX,N/A,2023-10-1,True,False
Michael McCaul,Republican,House,TX,BSX,2023-10-17,True,False
Michael McCaul,Republican,House,TX,BSX,2023-10-30,True,False
Michael McCaul,Republican,House,TX,BSX,2023-10-30,True,False
Michael McCaul,Republican,House,TX,BSX,2023-10-30,False,True
Michael McCaul,Republican,House,TX,BSX,2023-10-26,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-1,False,True
Michael McCaul,Republican,House,TX,CMG,2023-10-17,True,False
Michael McCaul,Republican,House,TX,CMG,2023-10-26,False,True
Michael McCaul,Republican,House,TX,C,2023-10-11,False,True
Michael McCaul,Republican,House,TX,COP,2023-10-9,True,False
Michael McCaul,Republican,House,TX,CNM,2023-9-28,True,False
Michael McCaul,Republican,House,TX,ELV,2023-9-28,True,False
Michael McCaul,Republican,House,TX,ELV,2023-10-12,True,False
Michael McCaul,Republican,House,TX,ENTG,2023-10-26,False,True
Michael McCaul,Republican,House,TX,ENTG,2023-10-30,False,True
Michael McCaul,Republican,House,TX,EPAM,2023-10-26,False,True
Michael McCaul,Republican,House,TX,FCFS,2023-10-4,False,True
Michael McCaul,Republican,House,TX,FI,2023-10-26,False,True
Michael McCaul,Republican,House,TX,FLT,2023-10-30,False,True
Michael McCaul,Republican,House,TX,FLT,2023-10-26,False,True
Michael McCaul,Republican,House,TX,FLT,2023-10-17,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-18,True,False
Michael McCaul,Republican,House,TX,FTNT,2023-10-26,False,True
Michael McCaul,Republican,House,TX,N/A,2023-10-18,True,False
