Name,Party,Chamber,State,Ticker,Date,Buy,Sell
Tom Carper,Democrat,Senate,DE,GBIL,2024-1-16,True,False
Tom Carper,Democrat,Senate,DE,ABT,2024-1-16,False,True
Tom Carper,Democrat,Senate,DE,S,2024-1-1,False,True
Tom Carper,Democrat,Senate,DE,DELL,2024-1-1,True,False
Mark Green,Republican,House,TN,NGL,2024-1-28,False,True
Debbie Wasserman Schultz,Democrat,House,FL,MAG,2024-1-7,True,False
Debbie Wasserman Schultz,Democrat,House,FL,MAG,2024-1-4,False,True
Anna Paulina Luna,Republican,House,FL,LCTX,2024-1-1,False,True
Nicole Malliotakis,Republican,House,NY,N/A,2024-1-23,True,False
Rudy Yakym,Republican,House,IN,N/A,2024-1-22,True,False
Thomas Kean Jr,Republican,House,NJ,ORCL,2023-12-13,True,False
Doris Matsui,Democrat,House,CA,N/A,2024-1-15,True,False
Doris Matsui,Democrat,House,CA,N/A,2024-1-15,True,False
Doris Matsui,Democrat,House,CA,N/A,2024-1-15,True,False
Doris Matsui,Democrat,House,CA,N/A,2024-1-15,True,False
Doris Matsui,Democrat,House,CA,N/A,2024-1-15,True,False
Doris Matsui,Democrat,House,CA,N/A,2024-1-15,True,False
Markwayne Mullin,Republican,Senate,OK,N/A,2024-1-17,False,True
Markwayne Mullin,Republican,Senate,OK,N/A,2024-1-17,False,True
Markwayne Mullin,Republican,Senate,OK,N/A,2024-1-17,False,True
Markwayne Mullin,Republican,Senate,OK,N/A,2024-1-17,False,True
Markwayne Mullin,Republican,Senate,OK,N/A,2024-1-2,True,False
Markwayne Mullin,Republican,Senate,OK,N/A,2024-1-9,True,False
Markwayne Mullin,Republican,Senate,OK,ZTS,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,SFM,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,OLLI,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,GS,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,FRPT,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,ETN,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,ELF,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,CYBR,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,BMI,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,AXON,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,ZTS,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,SFM,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,OLLI,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,GS,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,FRPT,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,ETN,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,ELF,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,CYBR,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,BMI,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,AXON,2024-1-3,True,False
Markwayne Mullin,Republican,Senate,OK,ADBE,2024-1-1,True,False
Markwayne Mullin,Republican,Senate,OK,AMD,2024-1-1,True,False
Markwayne Mullin,Republican,Senate,OK,AAPL,2024-1-1,True,False
Markwayne Mullin,Republican,Senate,OK,AMAT,2024-1-1,True,False
Markwayne Mullin,Republican,Senate,OK,META,2024-1-1,True,False
Markwayne Mullin,Republican,Senate,OK,LRCX,2024-1-1,True,False
Markwayne Mullin,Republican,Senate,OK,NVDA,2024-1-1,True,False
Markwayne Mullin,Republican,Senate,OK,SHOP,2023-12-21,False,True
Markwayne Mullin,Republican,Senate,OK,PYPL,2023-12-21,False,True
Markwayne Mullin,Republican,Senate,OK,PODD,2023-12-21,False,True
Markwayne Mullin,Republican,Senate,OK,INST,2023-12-21,False,True
Markwayne Mullin,Republican,Senate,OK,HUBB,2023-12-21,False,True
Markwayne Mullin,Republican,Senate,OK,FN,2023-12-21,False,True
