Name,Party,Chamber,State,Ticker,Date,Buy,Sell
Ro Khanna,Democrat,House,CA,PG,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,CMCSA,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,NOW,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,LGF/A,2024-4-2,True,False
Ro Khanna,Democrat,House,CA,INTC,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,SBUX,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,TSLA,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,AAPL,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,MS,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,FDX,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,EQIX,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,AZO,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,CMG,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,PFE,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,MSFT,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,MA,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,TMO,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,GEV,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,ANSS,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,ADI,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,NDAQ,2024-4-24,True,False
Ro Khanna,Democrat,House,CA,ECL,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,TYL,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,NVR,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,NDAQ,2024-4-1,True,False
Ro Khanna,Democrat,House,CA,NDAQ,2024-4-10,True,False
Ro Khanna,Democrat,House,CA,NEM,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,ZTS,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,SNPS,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,HUM,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,GPC,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,BIIB,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,QCOM,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,IQV,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,GOOGL,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,PAYC,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,PLD,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,MCHP,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,EXR,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,LEN,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,APD,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,MMM,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,LOW,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,VLTO,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,VRSN,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,NDAQ,2024-4-4,True,False
Ro Khanna,Democrat,House,CA,WELL,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,GIS,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,BAC,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,ENPH,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,KR,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,VICI,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,KMX,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,BBY,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,FSLR,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,MGM,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,JNPR,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,VRSK,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,FTV,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,CDAY,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,DD,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,CTVA,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,LVS,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,TPR,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,ODFL,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,TEL,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,UAL,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,MRNA,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,TTWO,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,CSGP,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,PAYX,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,TJX,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,CDNS,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,ULTA,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,ROK,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,BP,2024-4-11,True,False
Ro Khanna,Democrat,House,CA,PSA,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,PANW,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,NDAQ,2024-4-8,True,False
Ro Khanna,Democrat,House,CA,NDAQ,2024-4-9,True,False
Ro Khanna,Democrat,House,CA,ADP,2024-4-22,True,False
Ro Khanna,Democrat,House,CA,ING,2024-4-11,True,False
Ro Khanna,Democrat,House,CA,AZN,2024-4-11,True,False
Ro Khanna,Democrat,House,CA,SHEL,2024-4-11,True,False
Ro Khanna,Democrat,House,CA,XSP,2024-4-14,False,True
Ro Khanna,Democrat,House,CA,XSP,2024-4-1,False,True
Ro Khanna,Democrat,House,CA,XSP,2024-4-28,False,True
Ro Khanna,Democrat,House,CA,JNJ,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,CCI,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,HD,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,ADBE,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,CSCO,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,NKE,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,COST,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,MCD,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,CRM,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,UPS,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,BKNG,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,GM,2024-4-18,False,True
Ro Khanna,Democrat,House,CA,CHTR,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,CARR,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,GLW,2024-4-28,False,True
Ro Khanna,Democrat,House,CA,BAC,2024-4-1,False,True
Ro Khanna,Democrat,House,CA,AMAT,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,ADSK,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,SPGI,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,ORCL,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,AVGO,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,ABBV,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,TXN,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,BDX,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,MU,2024-4-10,False,True
Ro Khanna,Democrat,House,CA,MSCI,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,DHI,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,FTNT,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,PM,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,POOL,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,LLY,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,ON,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,JBHT,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,EA,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,GLW,2024-4-24,False,True
Ro Khanna,Democrat,House,CA,GLW,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,FICO,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,GLW,2024-4-24,False,True
Ro Khanna,Democrat,House,CA,PH,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,SWK,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,DHR,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,ABNB,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,MAR,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,EXPE,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,HSY,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,PPG,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,PCAR,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,CZR,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,NXPI,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,WMT,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,N/A,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,EFX,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,LRCX,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,KVUE,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,CLX,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,CPRT,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,APTV,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,JBL,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,CCL,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,NVDA,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,MNST,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,RHI,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,INCY,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,WST,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,ISRG,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,LW,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,EPAM,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,LULU,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,AMT,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,SNY,2024-4-11,False,True
Ro Khanna,Democrat,House,CA,URI,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,UBER,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,DLTR,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,LNC,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,SYY,2024-4-3,True,False
Ro Khanna,Democrat,House,CA,TXN,2024-4-14,True,False
Ro Khanna,Democrat,House,CA,SBAC,2024-4-25,True,False
Ro Khanna,Democrat,House,CA,SBUX,2024-4-24,True,False
Ro Khanna,Democrat,House,CA,SBUX,2024-4-18,True,False
Ro Khanna,Democrat,House,CA,SBUX,2024-4-23,True,False
Ro Khanna,Democrat,House,CA,SBUX,2024-4-17,True,False
Ro Khanna,Democrat,House,CA,ABT,2024-4-17,True,False
Ro Khanna,Democrat,House,CA,EXR,2024-4-15,True,False
Ro Khanna,Democrat,House,CA,JPM,2024-4-14,True,False
Ro Khanna,Democrat,House,CA,USB,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,N/A,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,N/A,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,CCI,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,AON,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,VZ,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,BAX,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,EBAY,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,NDAQ,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,AMGN,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,GM,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,AMT,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,TD,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,AVGO,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,GPN,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,C,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,JPM,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,MS,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,BK,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,BAC,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,AXP,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,PNC,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,BNS,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,N/A,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,N/A,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,DG,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,NXPI,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,NFLX,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,MUFG,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,APD,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,7410Z,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,N/A,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,DUK,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,AL,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,N/A,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,NTR,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,MLM,2024-4-25,False,True
Ro Khanna,Democrat,House,CA,FI,2024-4-15,False,True
Ro Khanna,Democrat,House,CA,MMC,2024-4-17,False,True
Ro Khanna,Democrat,House,CA,MMC,2024-4-17,False,True
Ro Khanna,Democrat,House,CA,MMC,2024-4-22,False,True
Ro Khanna,Democrat,House,CA,MMC,2024-4-24,False,True
Ro Khanna,Democrat,House,CA,SYK,2024-4-14,False,True
Ro Khanna,Democrat,House,CA,N/A,2024-3-31,True,False
Ro Khanna,Democrat,House,CA,N/A,2024-3-31,True,False
Ro Khanna,Democrat,House,CA,N/A,2024-4-14,True,False
Ro Khanna,Democrat,House,CA,BMY,2024-4-25,False,True
Ro Khanna,Democrat,House,CA,BMY,2024-4-25,False,True
Jonathan Jackson,Democrat,House,IL,COP,2024-4-1,True,False
Jonathan Jackson,Democrat,House,IL,HXL,2024-4-23,False,True
Jonathan Jackson,Democrat,House,IL,JPM,2024-4-23,True,False
Jonathan Jackson,Democrat,House,IL,LULU,2024-4-1,False,True
Virginia Foxx,Republican,House,NC,ASC,2024-4-8,True,False
Virginia Foxx,Republican,House,NC,EFC,2024-4-1,True,False
Virginia Foxx,Republican,House,NC,ET,2024-4-29,True,False
Virginia Foxx,Republican,House,NC,HTGC,2024-4-15,True,False
Mark Green,Republican,House,TN,NGL,2024-4-24,False,True
Lloyd Doggett,Democrat,House,TX,KO,2024-3-31,True,False
Deborah Ross,Democrat,House,NC,MSFT,2024-4-16,False,True
Kathy Manning,Democrat,House,NC,N/A,2024-4-29,True,False
Earl Blumenauer,Democrat,House,OR,BX,2024-4-3,False,True
Earl Blumenauer,Democrat,House,OR,CAT,2024-4-3,False,True
Earl Blumenauer,Democrat,House,OR,ERJ,2024-4-3,False,True
Earl Blumenauer,Democrat,House,OR,KR,2024-4-3,False,True
Earl Blumenauer,Democrat,House,OR,MGA,2024-4-3,False,True
Earl Blumenauer,Democrat,House,OR,MCK,2024-4-3,False,True
Earl Blumenauer,Democrat,House,OR,NKE,2024-4-3,True,False
Earl Blumenauer,Democrat,House,OR,DGX,2024-4-3,False,True
Earl Blumenauer,Democrat,House,OR,RTX,2024-4-3,True,False
Earl Blumenauer,Democrat,House,OR,SO,2024-4-3,True,False
Earl Blumenauer,Democrat,House,OR,TEL,2024-4-3,False,True
Earl Blumenauer,Democrat,House,OR,GS,2024-4-3,True,False
Earl Blumenauer,Democrat,House,OR,N/A,2024-4-29,True,False
Earl Blumenauer,Democrat,House,OR,N/A,2024-4-29,True,False
Earl Blumenauer,Democrat,House,OR,V,2024-4-3,True,False
