Name,Party,Chamber,State,Ticker,Date,Buy,Sell
Ro Khanna,Democrat,House,CA,SPOT,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,LYB,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,CFG,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,EL,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,AVB,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,OTIS,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,DD,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,CE,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,DRE,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,ESS,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,TSCO,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,EBAY,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,QCOM,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,MAR,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,DOV,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,PSA,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,MTCH,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,F,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,AZO,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,AON,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,CPT,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,DAL,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,BXP,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,SUI,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,RVTY,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,CME,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,ODFL,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,LSXMA,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,LKQ,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,CAT,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,FWONK,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,MCK,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,PSA,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,WY,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,APH,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,C,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,CDW,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,POOL,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,MNST,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,WAT,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,TSN,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,LNC,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,VTR,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,DLTR,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,COO,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,CME,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,LYV,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,IPG,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,EL,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,ALGN,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,LBRDA,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,AMCR,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,APTV,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,PFG,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,TDY,2022-9-5,False,True
Ro Khanna,Democrat,House,CA,MPWR,2022-9-28,False,True
Ro Khanna,Democrat,House,CA,META,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,BRK/B,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,PG,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,T,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,V,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,WMT,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,PEP,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,NSC,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,MSFT,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,DIS,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,MDLZ,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,PNC,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,AAPL,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,PLD,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,SYK,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,TXN,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,FITB,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,BK,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,MTCH,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,CMCSA,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,DHR,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,LIN,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,N/A,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,MSFT,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,EMR,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,MHK,2022-9-12,True,False
Ro Khanna,Democrat,House,CA,AAPL,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,MMC,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,MMM,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,AMZN,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,ECL,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,INTC,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,ACN,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,LBYAV,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,INTU,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,MCD,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,INTU,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,BLK,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,IAC,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,EW,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,AXP,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,JPM,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,ITW,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,KEY,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,PH,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,LBYAV,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,CE,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,DIS,2022-9-20,True,False
Ro Khanna,Democrat,House,CA,MU,2022-9-13,True,False
Ro Khanna,Democrat,House,CA,MS,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,ADP,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,APH,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,ATVI,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,N/A,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,ST,2022-9-25,True,False
Ro Khanna,Democrat,House,CA,TJX,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,ST,2022-9-22,True,False
Ro Khanna,Democrat,House,CA,TMUS,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,LRCX,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,TSLA,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,CRI,2022-8-31,True,False
Ro Khanna,Democrat,House,CA,CDNS,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,CRI,2022-9-5,True,False
Ro Khanna,Democrat,House,CA,ANSS,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,AIG,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,CSGP,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,FI,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,FOXA,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,CCI,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,AVY,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,TGT,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,AON,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,KLAC,2022-9-5,True,False
Ro Khanna,Democrat,House,CA,LSXMA,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,IFF,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,JCI,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,SIVBQ,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,FOXA,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,GIS,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,IDXX,2022-9-28,True,False
Ro Khanna,Democrat,House,CA,ST,2022-9-27,True,False
Ro Khanna,Democrat,House,CA,TYL,2022-9-7,True,False
Ro Khanna,Democrat,House,CA,ST,2022-9-25,True,False
Ro Khanna,Democrat,House,CA,AVGO,2022-9-28,True,False
