Name,Party,Chamber,State,Ticker,Date,Buy,Sell
Ro Khanna,Democrat,House,CA,HPE,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,ETSY,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,CME,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,MKC,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,MDT,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,AVY,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,VZ,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,APD,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,GPN,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,LEA,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,NEM,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,CTVA,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,SPG,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,V,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,VICI,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,URBN,2023-5-21,False,True
Ro Khanna,Democrat,House,CA,DHI,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,WY,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,BAX,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,KEY,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,WM,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,ICE,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,C,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,UDR,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,STT,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,CME,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,MRK,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,HRL,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,RMD,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,WMT,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,ELAN,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,TROW,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,AXP,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,LYB,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,DLR,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,URBN,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,VTR,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,URBN,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,VTRS,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,LBYAV,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,MA,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,T,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,JNJ,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,LKQ,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,CB,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,EL,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,ESS,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,DLR,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,URBN,2023-5-17,False,True
Ro Khanna,Democrat,House,CA,FOXA,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,NGG,2023-5-11,False,True
Ro Khanna,Democrat,House,CA,BAC,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,GPK,2023-5-16,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-23,False,True
Ro Khanna,Democrat,House,CA,EBAY,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,GM,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,COST,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,MSCI,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,JAZZ,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,PINS,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,YUM,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,NKE,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,IFF,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,MRNA,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,SYY,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,CDNS,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,STLD,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,CUZ,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,OGN,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,ESS,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,LUMN,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,SEE,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,CINF,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,GPN,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,SNV,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,LYB,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,FCX,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,OLPX,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,SLG,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,CL,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,WST,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,NUE,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,MU,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,ADP,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,CSX,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,PSA,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,EXPE,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,PINS,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,JBHT,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,AA,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,KMB,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,IEX,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,CTLT,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,DOW,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,HHC,2023-5-22,False,True
Ro Khanna,Democrat,House,CA,ZION,2023-5-18,False,True
Ro Khanna,Democrat,House,CA,N/A,2023-5-3,True,False
Ro Khanna,Democrat,House,CA,PM,2023-5-15,True,False
Ro Khanna,Democrat,House,CA,BAC,2023-4-30,True,False
Ro Khanna,Democrat,House,CA,USB,2023-5-15,True,False
Ro Khanna,Democrat,House,CA,N/A,2023-5-1,True,False
Ro Khanna,Democrat,House,CA,C,2023-5-3,True,False
Ro Khanna,Democrat,House,CA,BK,2023-5-7,True,False
Ro Khanna,Democrat,House,CA,CNP,2023-4-30,True,False
