,Name,Party,Chamber,State,Ticker,Date,Buy,Sell,Date_As_DateTime,Include
0,Neal Dunn,Republican,House,FL,MSTR,2024-12-23,True,False,2024-12-23,True
1,Dave McCormick,Republican,Senate,,,2024-2-17,True,False,2024-02-17,True
2,Ro Khanna,Democrat,House,CA,LIN,2024-2-1,False,True,2024-02-01,True
3,Ro Khanna,Democrat,House,CA,PENN,2024-2-14,True,False,2024-02-14,True
4,Ro Khanna,Democrat,House,CA,PENN,2024-2-1,True,False,2024-02-01,True
5,Ro Khanna,Democrat,House,CA,SYY,2024-1-31,True,False,2024-01-31,True
6,Ro Khanna,Democrat,House,CA,IFF,2024-2-20,False,True,2024-02-20,True
7,Ro Khanna,Democrat,House,CA,CRI,2024-2-22,False,True,2024-02-22,True
8,Ro Khanna,Democrat,House,CA,URBN,2024-2-4,False,True,2024-02-04,True
9,Ro Khanna,Democrat,House,CA,GM,2024-2-19,False,True,2024-02-19,True
10,Ro Khanna,Democrat,House,CA,ELAN,2024-2-21,False,True,2024-02-21,True
11,Ro Khanna,Democrat,House,CA,,2024-2-1,False,True,2024-02-01,True
12,Ro Khanna,Democrat,House,CA,HD,2024-2-12,True,False,2024-02-12,True
13,Ro Khanna,Democrat,House,CA,PEP,2024-2-12,True,False,2024-02-12,True
14,Ro Khanna,Democrat,House,CA,PFE,2024-2-12,True,False,2024-02-12,True
15,Ro Khanna,Democrat,House,CA,WMT,2024-2-12,True,False,2024-02-12,True
16,Ro Khanna,Democrat,House,CA,CSCO,2024-2-12,True,False,2024-02-12,True
17,Ro Khanna,Democrat,House,CA,MA,2024-2-12,True,False,2024-02-12,True
18,Ro Khanna,Democrat,House,CA,ZTS,2024-2-12,True,False,2024-02-12,True
19,Ro Khanna,Democrat,House,CA,CAT,2024-2-12,True,False,2024-02-12,True
20,Ro Khanna,Democrat,House,CA,SBUX,2024-2-12,True,False,2024-02-12,True
21,Ro Khanna,Democrat,House,CA,,2024-2-12,True,False,2024-02-12,True
22,Ro Khanna,Democrat,House,CA,TJX,2024-2-12,True,False,2024-02-12,True
23,Ro Khanna,Democrat,House,CA,BDX,2024-2-12,True,False,2024-02-12,True
24,Ro Khanna,Democrat,House,CA,APTV,2024-2-12,True,False,2024-02-12,True
25,Ro Khanna,Democrat,House,CA,ALB,2024-2-12,True,False,2024-02-12,True
26,Ro Khanna,Democrat,House,CA,JPM,2024-2-12,True,False,2024-02-12,True
27,Ro Khanna,Democrat,House,CA,F,2024-2-12,True,False,2024-02-12,True
28,Ro Khanna,Democrat,House,CA,MPWR,2024-2-12,True,False,2024-02-12,True
29,Ro Khanna,Democrat,House,CA,AON,2024-2-12,True,False,2024-02-12,True
30,Ro Khanna,Democrat,House,CA,CHTR,2024-2-12,True,False,2024-02-12,True
31,Ro Khanna,Democrat,House,CA,MSCI,2024-2-12,True,False,2024-02-12,True
32,Ro Khanna,Democrat,House,CA,FI,2024-2-12,True,False,2024-02-12,True
33,Ro Khanna,Democrat,House,CA,SPG,2024-2-12,True,False,2024-02-12,True
34,Ro Khanna,Democrat,House,CA,IDXX,2024-2-12,True,False,2024-02-12,True
35,Ro Khanna,Democrat,House,CA,ADI,2024-2-12,True,False,2024-02-12,True
36,Ro Khanna,Democrat,House,CA,NFLX,2024-2-12,True,False,2024-02-12,True
37,Ro Khanna,Democrat,House,CA,SNPS,2024-2-12,True,False,2024-02-12,True
38,Ro Khanna,Democrat,House,CA,LVS,2024-2-12,True,False,2024-02-12,True
39,Ro Khanna,Democrat,House,CA,PYPL,2024-2-12,True,False,2024-02-12,True
40,Ro Khanna,Democrat,House,CA,ADM,2024-2-12,True,False,2024-02-12,True
41,Ro Khanna,Democrat,House,CA,KHC,2024-2-12,True,False,2024-02-12,True
42,Ro Khanna,Democrat,House,CA,DIS,2024-2-12,True,False,2024-02-12,True
43,Ro Khanna,Democrat,House,CA,ON,2024-2-12,True,False,2024-02-12,True
44,Ro Khanna,Democrat,House,CA,TSLA,2024-2-12,False,True,2024-02-12,True
45,Ro Khanna,Democrat,House,CA,JNJ,2024-2-12,False,True,2024-02-12,True
46,Ro Khanna,Democrat,House,CA,KO,2024-2-12,False,True,2024-02-12,True
47,Ro Khanna,Democrat,House,CA,BMY,2024-2-12,False,True,2024-02-12,True
48,Ro Khanna,Democrat,House,CA,GILD,2024-2-12,False,True,2024-02-12,True
49,Ro Khanna,Democrat,House,CA,MCD,2024-2-12,False,True,2024-02-12,True
50,Ro Khanna,Democrat,House,CA,MDT,2024-2-12,False,True,2024-02-12,True
51,Ro Khanna,Democrat,House,CA,KMB,2024-2-12,False,True,2024-02-12,True
52,Ro Khanna,Democrat,House,CA,APD,2024-2-12,False,True,2024-02-12,True
53,Ro Khanna,Democrat,House,CA,HUM,2024-2-12,False,True,2024-02-12,True
54,Ro Khanna,Democrat,House,CA,DD,2024-2-12,False,True,2024-02-12,True
55,Ro Khanna,Democrat,House,CA,MNST,2024-2-12,False,True,2024-02-12,True
56,Ro Khanna,Democrat,House,CA,KR,2024-2-12,False,True,2024-02-12,True
57,Ro Khanna,Democrat,House,CA,CARR,2024-2-12,False,True,2024-02-12,True
58,Ro Khanna,Democrat,House,CA,MCHP,2024-2-12,False,True,2024-02-12,True
59,Ro Khanna,Democrat,House,CA,JNPR,2024-2-12,False,True,2024-02-12,True
60,Ro Khanna,Democrat,House,CA,NEM,2024-2-12,False,True,2024-02-12,True
61,Ro Khanna,Democrat,House,CA,ANSS,2024-2-12,False,True,2024-02-12,True
62,Ro Khanna,Democrat,House,CA,CHE,2024-2-12,False,True,2024-02-12,True
63,Ro Khanna,Democrat,House,CA,BR,2024-2-12,False,True,2024-02-12,True
64,Ro Khanna,Democrat,House,CA,ROK,2024-2-12,False,True,2024-02-12,True
65,Ro Khanna,Democrat,House,CA,SNA,2024-2-12,False,True,2024-02-12,True
66,Ro Khanna,Democrat,House,CA,CAH,2024-2-12,False,True,2024-02-12,True
67,Ro Khanna,Democrat,House,CA,K,2024-2-12,False,True,2024-02-12,True
68,Ro Khanna,Democrat,House,CA,PARA,2024-2-12,False,True,2024-02-12,True
69,Ro Khanna,Democrat,House,CA,HPE,2024-2-12,False,True,2024-02-12,True
70,Ro Khanna,Democrat,House,CA,MKC,2024-2-12,False,True,2024-02-12,True
71,Ro Khanna,Democrat,House,CA,HPQ,2024-2-12,False,True,2024-02-12,True
72,Ro Khanna,Democrat,House,CA,VICI,2024-2-12,False,True,2024-02-12,True
73,Ro Khanna,Democrat,House,CA,BWA,2024-2-12,False,True,2024-02-12,True
74,Ro Khanna,Democrat,House,CA,WELL,2024-2-12,False,True,2024-02-12,True
75,Ro Khanna,Democrat,House,CA,SPGI,2024-2-12,False,True,2024-02-12,True
76,Ro Khanna,Democrat,House,CA,SBAC,2024-2-12,False,True,2024-02-12,True
77,Ro Khanna,Democrat,House,CA,WBD,2024-2-12,False,True,2024-02-12,True
78,Ro Khanna,Democrat,House,CA,DGX,2024-2-12,False,True,2024-02-12,True
79,Ro Khanna,Democrat,House,CA,BG,2024-2-12,False,True,2024-02-12,True
80,Ro Khanna,Democrat,House,CA,CCK,2024-2-12,False,True,2024-02-12,True
81,Ro Khanna,Democrat,House,CA,PEP,2024-2-12,True,False,2024-02-12,True
82,Ro Khanna,Democrat,House,CA,MA,2024-2-12,True,False,2024-02-12,True
83,Ro Khanna,Democrat,House,CA,CSCO,2024-2-12,True,False,2024-02-12,True
84,Ro Khanna,Democrat,House,CA,MRK,2024-2-22,True,False,2024-02-22,True
85,Ro Khanna,Democrat,House,CA,BMY,2024-2-12,True,False,2024-02-12,True
86,Ro Khanna,Democrat,House,CA,PENN,2024-2-14,True,False,2024-02-14,True
87,Ro Khanna,Democrat,House,CA,PENN,2024-2-1,True,False,2024-02-01,True
88,Ro Khanna,Democrat,House,CA,NKE,2024-2-12,True,False,2024-02-12,True
89,Ro Khanna,Democrat,House,CA,DIS,2024-2-12,True,False,2024-02-12,True
90,Ro Khanna,Democrat,House,CA,SAP,2024-2-12,True,False,2024-02-12,True
91,Ro Khanna,Democrat,House,CA,GOOGL,2024-2-12,True,False,2024-02-12,True
92,Ro Khanna,Democrat,House,CA,AMAT,2024-2-12,True,False,2024-02-12,True
93,Ro Khanna,Democrat,House,CA,RELX,2024-2-8,True,False,2024-02-08,True
94,Ro Khanna,Democrat,House,CA,AON,2024-2-12,True,False,2024-02-12,True
95,Ro Khanna,Democrat,House,CA,BP,2024-2-8,True,False,2024-02-08,True
96,Ro Khanna,Democrat,House,CA,ABBV,2024-2-12,True,False,2024-02-12,True
97,Ro Khanna,Democrat,House,CA,PENN,2024-2-19,True,False,2024-02-19,True
98,Ro Khanna,Democrat,House,CA,BDX,2024-2-12,True,False,2024-02-12,True
99,Ro Khanna,Democrat,House,CA,PENN,2024-2-15,True,False,2024-02-15,True
100,Ro Khanna,Democrat,House,CA,PENN,2024-2-6,True,False,2024-02-06,True
101,Ro Khanna,Democrat,House,CA,PENN,2024-2-26,True,False,2024-02-26,True
102,Ro Khanna,Democrat,House,CA,PENN,2024-2-20,True,False,2024-02-20,True
103,Ro Khanna,Democrat,House,CA,EW,2024-2-12,True,False,2024-02-12,True
104,Ro Khanna,Democrat,House,CA,CTVA,2024-2-12,True,False,2024-02-12,True
105,Ro Khanna,Democrat,House,CA,PENN,2024-2-4,True,False,2024-02-04,True
106,Ro Khanna,Democrat,House,CA,PANW,2024-2-12,True,False,2024-02-12,True
107,Ro Khanna,Democrat,House,CA,PENN,2024-2-11,True,False,2024-02-11,True
108,Ro Khanna,Democrat,House,CA,PENN,2024-2-8,True,False,2024-02-08,True
109,Ro Khanna,Democrat,House,CA,KO,2024-2-8,True,False,2024-02-08,True
110,Ro Khanna,Democrat,House,CA,MODG,2024-2-22,True,False,2024-02-22,True
111,Ro Khanna,Democrat,House,CA,MTD,2024-2-22,True,False,2024-02-22,True
112,Ro Khanna,Democrat,House,CA,MODG,2024-2-26,True,False,2024-02-26,True
113,Ro Khanna,Democrat,House,CA,TMO,2024-2-12,True,False,2024-02-12,True
114,Ro Khanna,Democrat,House,CA,ADBE,2024-2-22,True,False,2024-02-22,True
115,Ro Khanna,Democrat,House,CA,PENN,2024-2-22,True,False,2024-02-22,True
116,Ro Khanna,Democrat,House,CA,DHR,2024-2-12,True,False,2024-02-12,True
117,Ro Khanna,Democrat,House,CA,EXPE,2024-2-12,True,False,2024-02-12,True
118,Ro Khanna,Democrat,House,CA,HCA,2024-2-12,True,False,2024-02-12,True
119,Ro Khanna,Democrat,House,CA,ABNB,2024-2-12,True,False,2024-02-12,True
120,Ro Khanna,Democrat,House,CA,UBER,2024-2-12,True,False,2024-02-12,True
121,Ro Khanna,Democrat,House,CA,STM,2024-2-8,True,False,2024-02-08,True
122,Ro Khanna,Democrat,House,CA,KVUE,2024-2-22,True,False,2024-02-22,True
123,Ro Khanna,Democrat,House,CA,ALGN,2024-2-12,True,False,2024-02-12,True
124,Ro Khanna,Democrat,House,CA,CSGP,2024-2-12,True,False,2024-02-12,True
125,Ro Khanna,Democrat,House,CA,MO,2024-2-12,True,False,2024-02-12,True
126,Ro Khanna,Democrat,House,CA,DD,2024-2-22,True,False,2024-02-22,True
127,Ro Khanna,Democrat,House,CA,LKQ,2024-2-12,True,False,2024-02-12,True
128,Ro Khanna,Democrat,House,CA,LVS,2024-2-22,True,False,2024-02-22,True
129,Ro Khanna,Democrat,House,CA,IQV,2024-2-12,True,False,2024-02-12,True
130,Ro Khanna,Democrat,House,CA,DOW,2024-2-12,True,False,2024-02-12,True
131,Ro Khanna,Democrat,House,CA,EQIX,2024-2-12,True,False,2024-02-12,True
132,Ro Khanna,Democrat,House,CA,MRNA,2024-2-12,True,False,2024-02-12,True
133,Ro Khanna,Democrat,House,CA,BIIB,2024-2-12,True,False,2024-02-12,True
134,Ro Khanna,Democrat,House,CA,EA,2024-2-12,True,False,2024-02-12,True
135,Ro Khanna,Democrat,House,CA,MODG,2024-2-27,True,False,2024-02-27,True
136,Ro Khanna,Democrat,House,CA,MODG,2024-2-28,True,False,2024-02-28,True
137,Ro Khanna,Democrat,House,CA,NVS,2024-2-8,True,False,2024-02-08,True
138,Ro Khanna,Democrat,House,CA,TSM,2024-2-8,True,False,2024-02-08,True
139,Ro Khanna,Democrat,House,CA,NVO,2024-2-8,True,False,2024-02-08,True
140,Ro Khanna,Democrat,House,CA,LLY,2024-2-12,False,True,2024-02-12,True
141,Ro Khanna,Democrat,House,CA,JNJ,2024-2-12,False,True,2024-02-12,True
142,Ro Khanna,Democrat,House,CA,IFF,2024-2-20,False,True,2024-02-20,True
143,Ro Khanna,Democrat,House,CA,CRM,2024-2-12,False,True,2024-02-12,True
144,Ro Khanna,Democrat,House,CA,PFE,2024-2-12,False,True,2024-02-12,True
145,Ro Khanna,Democrat,House,CA,NVDA,2024-2-12,False,True,2024-02-12,True
146,Ro Khanna,Democrat,House,CA,BKNG,2024-2-12,False,True,2024-02-12,True
147,Ro Khanna,Democrat,House,CA,UPS,2024-2-12,False,True,2024-02-12,True
148,Ro Khanna,Democrat,House,CA,STX,2024-2-12,False,True,2024-02-12,True
149,Ro Khanna,Democrat,House,CA,CRI,2024-2-26,False,True,2024-02-26,True
150,Ro Khanna,Democrat,House,CA,GIS,2024-2-12,False,True,2024-02-12,True
151,Ro Khanna,Democrat,House,CA,NVO,2024-2-8,False,True,2024-02-08,True
152,Ro Khanna,Democrat,House,CA,ZTS,2024-2-12,False,True,2024-02-12,True
153,Ro Khanna,Democrat,House,CA,VOD,2024-2-8,False,True,2024-02-08,True
154,Ro Khanna,Democrat,House,CA,RF,2024-2-6,False,True,2024-02-06,True
155,Ro Khanna,Democrat,House,CA,APD,2024-2-12,False,True,2024-02-12,True
156,Ro Khanna,Democrat,House,CA,ELAN,2024-2-22,False,True,2024-02-22,True
157,Ro Khanna,Democrat,House,CA,RF,2024-2-5,False,True,2024-02-05,True
158,Ro Khanna,Democrat,House,CA,DGX,2024-2-12,False,True,2024-02-12,True
159,Ro Khanna,Democrat,House,CA,ELAN,2024-2-21,False,True,2024-02-21,True
160,Ro Khanna,Democrat,House,CA,MMM,2024-2-12,False,True,2024-02-12,True
161,Ro Khanna,Democrat,House,CA,HUM,2024-2-12,False,True,2024-02-12,True
162,Ro Khanna,Democrat,House,CA,RF,2024-2-4,False,True,2024-02-04,True
163,Ro Khanna,Democrat,House,CA,ADM,2024-2-12,False,True,2024-02-12,True
164,Ro Khanna,Democrat,House,CA,MELI,2024-2-12,False,True,2024-02-12,True
165,Ro Khanna,Democrat,House,CA,URBN,2024-2-8,False,True,2024-02-08,True
166,Ro Khanna,Democrat,House,CA,CRI,2024-2-21,False,True,2024-02-21,True
167,Ro Khanna,Democrat,House,CA,CRI,2024-2-20,False,True,2024-02-20,True
168,Ro Khanna,Democrat,House,CA,CRI,2024-2-22,False,True,2024-02-22,True
169,Ro Khanna,Democrat,House,CA,WST,2024-2-12,False,True,2024-02-12,True
170,Ro Khanna,Democrat,House,CA,URBN,2024-2-4,False,True,2024-02-04,True
171,Ro Khanna,Democrat,House,CA,URBN,2024-2-5,False,True,2024-02-05,True
172,Ro Khanna,Democrat,House,CA,URBN,2024-1-31,False,True,2024-01-31,True
173,Ro Khanna,Democrat,House,CA,GM,2024-2-19,False,True,2024-02-19,True
174,Ro Khanna,Democrat,House,CA,MPWR,2024-2-12,False,True,2024-02-12,True
175,Ro Khanna,Democrat,House,CA,AXTA,2024-2-6,False,True,2024-02-06,True
176,Ro Khanna,Democrat,House,CA,AMD,2024-2-12,False,True,2024-02-12,True
177,Ro Khanna,Democrat,House,CA,CHD,2024-2-12,False,True,2024-02-12,True
178,Ro Khanna,Democrat,House,CA,TAP,2024-2-12,False,True,2024-02-12,True
179,Ro Khanna,Democrat,House,CA,TEAM,2024-2-12,False,True,2024-02-12,True
180,Ro Khanna,Democrat,House,CA,FTNT,2024-2-12,False,True,2024-02-12,True
181,Ro Khanna,Democrat,House,CA,LULU,2024-2-12,False,True,2024-02-12,True
182,Ro Khanna,Democrat,House,CA,FCX,2024-2-12,False,True,2024-02-12,True
183,Ro Khanna,Democrat,House,CA,NEM,2024-2-12,False,True,2024-02-12,True
184,Ro Khanna,Democrat,House,CA,UL,2024-2-8,False,True,2024-02-08,True
185,Ro Khanna,Democrat,House,CA,URBN,2024-2-7,False,True,2024-02-07,True
186,Ro Khanna,Democrat,House,CA,RCL,2024-2-12,False,True,2024-02-12,True
187,Ro Khanna,Democrat,House,CA,URBN,2024-2-1,False,True,2024-02-01,True
188,Ro Khanna,Democrat,House,CA,MKC,2024-2-12,False,True,2024-02-12,True
189,Ro Khanna,Democrat,House,CA,VRSN,2024-2-12,False,True,2024-02-12,True
190,Ro Khanna,Democrat,House,CA,NGG,2024-2-8,False,True,2024-02-08,True
191,Ro Khanna,Democrat,House,CA,HRL,2024-2-12,False,True,2024-02-12,True
192,Ro Khanna,Democrat,House,CA,KMB,2024-2-12,False,True,2024-02-12,True
193,Ro Khanna,Democrat,House,CA,ALB,2024-2-12,False,True,2024-02-12,True
194,Ro Khanna,Democrat,House,CA,DG,2024-2-12,False,True,2024-02-12,True
195,Ro Khanna,Democrat,House,CA,APD,2024-2-19,True,False,2024-02-19,True
196,Ro Khanna,Democrat,House,CA,DIS,2024-2-19,True,False,2024-02-19,True
197,Ro Khanna,Democrat,House,CA,ELV,2024-2-19,True,False,2024-02-19,True
198,Ro Khanna,Democrat,House,CA,SYY,2024-1-31,True,False,2024-01-31,True
199,Ro Khanna,Democrat,House,CA,EXR,2024-2-14,True,False,2024-02-14,True
200,Ro Khanna,Democrat,House,CA,SYY,2024-2-8,True,False,2024-02-08,True
201,Ro Khanna,Democrat,House,CA,KEY,2024-1-31,True,False,2024-01-31,True
202,Ro Khanna,Democrat,House,CA,SYY,2024-2-11,True,False,2024-02-11,True
203,Ro Khanna,Democrat,House,CA,SYY,2024-2-21,True,False,2024-02-21,True
204,Ro Khanna,Democrat,House,CA,KEY,2024-2-4,True,False,2024-02-04,True
205,Ro Khanna,Democrat,House,CA,KEY,2024-1-31,True,False,2024-01-31,True
206,Ro Khanna,Democrat,House,CA,SYY,2024-2-22,True,False,2024-02-22,True
207,Ro Khanna,Democrat,House,CA,KEY,2024-2-25,True,False,2024-02-25,True
208,Ro Khanna,Democrat,House,CA,,2024-2-1,False,True,2024-02-01,True
209,Ro Khanna,Democrat,House,CA,KKR,2024-2-5,False,True,2024-02-05,True
210,Ro Khanna,Democrat,House,CA,KKR,2024-2-14,False,True,2024-02-14,True
211,Ro Khanna,Democrat,House,CA,KKR,2024-1-31,False,True,2024-01-31,True
212,Ro Khanna,Democrat,House,CA,,2024-1-31,False,True,2024-01-31,True
213,Ro Khanna,Democrat,House,CA,DFS,2024-2-25,False,True,2024-02-25,True
214,Ro Khanna,Democrat,House,CA,,2024-2-1,True,False,2024-02-01,True
215,Ro Khanna,Democrat,House,CA,V,2024-2-12,True,False,2024-02-12,True
216,Ro Khanna,Democrat,House,CA,V,2024-2-12,True,False,2024-02-12,True
217,Ro Khanna,Democrat,House,CA,V,2024-2-12,True,False,2024-02-12,True
218,Virginia Foxx,Republican,House,NC,ARLP,2024-2-22,True,False,2024-02-22,True
219,Virginia Foxx,Republican,House,NC,ARLP,2024-2-25,True,False,2024-02-25,True
220,Virginia Foxx,Republican,House,NC,ARLP,2024-2-14,True,False,2024-02-14,True
221,Virginia Foxx,Republican,House,NC,ASC,2024-2-4,True,False,2024-02-04,True
222,Virginia Foxx,Republican,House,NC,ASC,2024-2-14,True,False,2024-02-14,True
223,Virginia Foxx,Republican,House,NC,ASC,2024-2-22,True,False,2024-02-22,True
224,Virginia Foxx,Republican,House,NC,ASC,2024-2-26,True,False,2024-02-26,True
225,Virginia Foxx,Republican,House,NC,T,2024-2-1,True,False,2024-02-01,True
226,Virginia Foxx,Republican,House,NC,DUK,2024-2-27,False,True,2024-02-27,True
227,Virginia Foxx,Republican,House,NC,ET,2024-2-20,True,False,2024-02-20,True
228,Virginia Foxx,Republican,House,NC,FLNG,2024-2-1,True,False,2024-02-01,True
229,Virginia Foxx,Republican,House,NC,FLNG,2024-2-6,True,False,2024-02-06,True
230,Virginia Foxx,Republican,House,NC,FLNG,2024-2-8,True,False,2024-02-08,True
231,Virginia Foxx,Republican,House,NC,FLNG,2024-2-22,True,False,2024-02-22,True
232,Virginia Foxx,Republican,House,NC,FLNG,2024-2-25,True,False,2024-02-25,True
233,Virginia Foxx,Republican,House,NC,HTGC,2024-1-31,True,False,2024-01-31,True
234,Josh Gottheimer,Democrat,House,NJ,AMD,2024-2-21,True,False,2024-02-21,True
235,Josh Gottheimer,Democrat,House,NJ,BKNG,2024-2-8,True,False,2024-02-08,True
236,Josh Gottheimer,Democrat,House,NJ,BKNG,2024-2-7,True,False,2024-02-07,True
237,Josh Gottheimer,Democrat,House,NJ,SCHW,2024-1-31,False,True,2024-01-31,True
238,Josh Gottheimer,Democrat,House,NJ,LNG,2024-1-31,False,True,2024-01-31,True
239,Josh Gottheimer,Democrat,House,NJ,CHRD,2024-2-12,True,False,2024-02-12,True
240,Josh Gottheimer,Democrat,House,NJ,CTSH,2024-2-11,False,True,2024-02-11,True
241,Josh Gottheimer,Democrat,House,NJ,DE,2024-1-31,False,True,2024-01-31,True
242,Josh Gottheimer,Democrat,House,NJ,LLY,2024-2-7,False,True,2024-02-07,True
243,Josh Gottheimer,Democrat,House,NJ,EXAS,2024-1-31,False,True,2024-01-31,True
244,Josh Gottheimer,Democrat,House,NJ,FSLR,2024-1-31,False,True,2024-01-31,True
245,Josh Gottheimer,Democrat,House,NJ,FCX,2024-2-28,False,True,2024-02-28,True
246,Josh Gottheimer,Democrat,House,NJ,KKR,2024-2-7,True,False,2024-02-07,True
247,Josh Gottheimer,Democrat,House,NJ,META,2024-2-7,False,True,2024-02-07,True
248,Josh Gottheimer,Democrat,House,NJ,MSFT,2024-2-7,False,True,2024-02-07,True
249,Josh Gottheimer,Democrat,House,NJ,MSFT,2024-2-12,True,False,2024-02-12,True
250,Josh Gottheimer,Democrat,House,NJ,MSFT,2024-2-11,True,False,2024-02-11,True
251,Josh Gottheimer,Democrat,House,NJ,MSFT,2024-2-12,True,False,2024-02-12,True
252,Josh Gottheimer,Democrat,House,NJ,MSFT,2024-2-11,True,False,2024-02-11,True
253,Josh Gottheimer,Democrat,House,NJ,MSFT,2024-2-11,True,False,2024-02-11,True
254,Josh Gottheimer,Democrat,House,NJ,MSFT,2024-2-11,True,False,2024-02-11,True
255,Josh Gottheimer,Democrat,House,NJ,MSFT,2024-2-11,True,False,2024-02-11,True
256,Josh Gottheimer,Democrat,House,NJ,MSFT,2024-2-12,False,True,2024-02-12,True
257,Josh Gottheimer,Democrat,House,NJ,MSFT,2024-2-12,False,True,2024-02-12,True
258,Josh Gottheimer,Democrat,House,NJ,MSFT,2024-2-11,False,True,2024-02-11,True
259,Josh Gottheimer,Democrat,House,NJ,MSFT,2024-2-11,False,True,2024-02-11,True
260,Josh Gottheimer,Democrat,House,NJ,MSFT,2024-2-11,False,True,2024-02-11,True
261,Josh Gottheimer,Democrat,House,NJ,MSFT,2024-2-11,False,True,2024-02-11,True
262,Josh Gottheimer,Democrat,House,NJ,MSFT,2024-2-11,False,True,2024-02-11,True
263,Josh Gottheimer,Democrat,House,NJ,MRNA,2024-1-31,False,True,2024-01-31,True
264,Josh Gottheimer,Democrat,House,NJ,MDB,2024-2-7,False,True,2024-02-07,True
265,Josh Gottheimer,Democrat,House,NJ,MS,2024-1-31,False,True,2024-01-31,True
266,Josh Gottheimer,Democrat,House,NJ,MSCI,2024-1-31,False,True,2024-01-31,True
267,Josh Gottheimer,Democrat,House,NJ,NFLX,2024-2-7,False,True,2024-02-07,True
268,Josh Gottheimer,Democrat,House,NJ,NVDA,2024-2-7,False,True,2024-02-07,True
269,Josh Gottheimer,Democrat,House,NJ,PANW,2024-2-20,False,True,2024-02-20,True
270,Josh Gottheimer,Democrat,House,NJ,REGN,2024-2-7,False,True,2024-02-07,True
271,Josh Gottheimer,Democrat,House,NJ,TSM,2024-2-8,False,True,2024-02-08,True
272,Josh Gottheimer,Democrat,House,NJ,TEX,2024-2-12,False,True,2024-02-12,True
273,Josh Gottheimer,Democrat,House,NJ,TTD,2024-1-31,False,True,2024-01-31,True
274,Michael Burgess,Republican,House,TX,BBY,2024-2-22,False,True,2024-02-22,True
275,Michael Burgess,Republican,House,TX,BBY,2024-2-25,False,True,2024-02-25,True
276,Michael Burgess,Republican,House,TX,ILMN,2024-2-11,False,True,2024-02-11,True
277,Michael Burgess,Republican,House,TX,ILMN,2024-2-8,False,True,2024-02-08,True
278,Michael Burgess,Republican,House,TX,ILMN,2024-2-11,False,True,2024-02-11,True
279,Michael Burgess,Republican,House,TX,ILMN,2024-2-11,True,False,2024-02-11,True
280,Michael Burgess,Republican,House,TX,PANW,2024-2-8,False,True,2024-02-08,True
281,Chris Coons,Democrat,Senate,DE,,2024-2-5,False,True,2024-02-05,True
282,Chris Coons,Democrat,Senate,DE,,2024-2-5,False,True,2024-02-05,True
283,Lloyd Doggett,Democrat,House,TX,PG,2024-2-14,True,False,2024-02-14,True
284,Katherine Clark,Democrat,House,MA,,2024-1-30,False,True,2024-01-30,True
285,Katherine Clark,Democrat,House,MA,,2024-2-15,True,False,2024-02-15,True
286,Katherine Clark,Democrat,House,MA,,2024-2-15,True,False,2024-02-15,True
287,Richard Blumenthal,Democrat,Senate,CT,,2024-1-28,False,True,2024-01-28,True
288,Richard Blumenthal,Democrat,Senate,CT,,2024-1-29,False,True,2024-01-29,True
289,Richard Blumenthal,Democrat,Senate,CT,,2024-1-28,False,True,2024-01-28,True
290,Kathy Manning,Democrat,House,NC,,2024-2-20,True,False,2024-02-20,True
291,Tom Carper,Democrat,Senate,DE,,2024-2-21,True,False,2024-02-21,True
292,Tom Carper,Democrat,Senate,DE,TGT,2024-2-15,True,False,2024-02-15,True
293,Tom Carper,Democrat,Senate,DE,EQNR,2024-2-15,False,True,2024-02-15,True
294,Tom Carper,Democrat,Senate,DE,,2024-2-7,False,True,2024-02-07,True
295,Tom Carper,Democrat,Senate,DE,,2024-2-7,False,True,2024-02-07,True
296,Tom Carper,Democrat,Senate,DE,,2024-2-7,True,False,2024-02-07,True
297,Tom Carper,Democrat,Senate,DE,,2024-2-7,True,False,2024-02-07,True
298,Tom Carper,Democrat,Senate,DE,,2024-2-6,True,False,2024-02-06,True
299,Adrian Smith,Republican,House,NE,,2024-1-29,True,False,2024-01-29,True
300,Earl Blumenauer,Democrat,House,OR,GOOGL,2024-1-31,False,True,2024-01-31,True
301,Earl Blumenauer,Democrat,House,OR,AMZN,2024-2-11,True,False,2024-02-11,True
302,Earl Blumenauer,Democrat,House,OR,PHG,2024-2-11,True,False,2024-02-11,True
303,Earl Blumenauer,Democrat,House,OR,PFE,2024-2-11,True,False,2024-02-11,True
304,Earl Blumenauer,Democrat,House,OR,QCOM,2024-2-11,True,False,2024-02-11,True
305,Earl Blumenauer,Democrat,House,OR,UL,2024-2-11,False,True,2024-02-11,True
306,Markwayne Mullin,Republican,Senate,OK,,2024-2-5,True,False,2024-02-05,True
307,Markwayne Mullin,Republican,Senate,OK,,2024-2-7,True,False,2024-02-07,True
308,Mark Green,Republican,House,TN,NGL,2024-2-25,False,True,2024-02-25,True
309,Pete Sessions,Republican,House,TX,AAPL,2024-2-28,True,False,2024-02-28,True
310,Pete Sessions,Republican,House,TX,COST,2024-1-30,True,False,2024-01-30,True
311,Pete Sessions,Republican,House,TX,MSFT,2024-2-6,True,False,2024-02-06,True
312,Steve Cohen,Democrat,House,TN,,2024-2-2,True,False,2024-02-02,True
313,Steve Cohen,Democrat,House,TN,,2024-2-2,True,False,2024-02-02,True
